De Laurentiis Entertainment Group (DEG),USA,Stephen Herek,Adventure,PG,Keanu Reeves,Chris Matheson
Universal Pictures,USA,Robert Zemeckis,Adventure,PG,Michael J. Fox,Robert Zemeckis
Twentieth Century Fox Film Corporation,USA,James Cameron,Adventure,PG-13,Ed Harris,James Cameron
Universal Pictures,USA,John Hughes,Comedy,PG,John Candy,John Hughes
40 Acres & A Mule Filmworks,USA,Spike Lee,Comedy,R,Danny Aiello,Spike Lee
TriStar Pictures,USA,Edward Zwick,Biography,R,Matthew Broderick,Kevin Jarre
Castle Rock Entertainment,USA,Rob Reiner,Comedy,R,Billy Crystal,Nora Ephron
Columbia Pictures Corporation,USA,Ivan Reitman,Action,PG,Bill Murray,Dan Aykroyd
TriStar Pictures,USA,Amy Heckerling,Comedy,PG-13,John Travolta,Amy Heckerling
Filmauro,USA,George P. Cosmatos,Adventure,R,Peter Weller,David Webb Peoples
Buena Vista Pictures,USA,Joe Johnston,Adventure,PG,Rick Moranis,Stuart Gordon
Mirage Enterprises,USA,David S. Ward,Comedy,R,Tom Berenger,David S. Ward
Ixtlan,USA,Oliver Stone,Biography,R,Tom Cruise,Ron Kovic
Imagine Entertainment,USA,Ron Howard,Comedy,PG-13,Steve Martin,Lowell Ganz
Warner Bros.,USA,Richard Donner,Action,R,Mel Gibson,Jeffrey Boam
Danjaq,UK,John Glen,Action,PG-13,Timothy Dalton,Michael G. Wilson
Universal Pictures,USA,Steven Spielberg,Fantasy,PG,Richard Dreyfuss,Jerry Belson
Outlaw Productions (I),USA,Steven Soderbergh,Drama,R,James Spader,Steven Soderbergh
Norman Twain Productions,USA,John G. Avildsen,Drama,PG-13,Morgan Freeman,Michael Schiffer
Paramount Pictures,USA,William Shatner,Action,PG,William Shatner,Gene Roddenberry
Zanuck Company The,USA,Bruce Beresford,Drama,PG,Morgan Freeman,Alfred Uhry
David Foster Productions,USA,Graeme Clifford,Action,PG-13,Christian Slater,Michael Tolkin
Columbia Pictures Corporation,USA,Brian De Palma,Crime,R,Michael J. Fox,Daniel Lang
TriStar Pictures,USA,Arthur Hiller,Comedy,R,Richard Pryor,Earl Barret
Kings Road Entertainment,USA,Mark DiSalle,Action,R,Jean-Claude Van Damme,Mark DiSalle
New Line Cinema,USA,Stephen Hopkins,Fantasy,R,Robert Englund,Wes Craven
Magnum Pictures Inc.,USA,Dominique Othenin-Girard,Horror,R,Donald Pleasence,John Carpenter
Paramount Pictures,USA,Rob Hedden,Adventure,R,Jensen Daggett,Rob Hedden
Eddie Murphy Productions,USA,Eddie Murphy,Comedy,R,Eddie Murphy,Eddie Murphy
Paramount Pictures,USA,Ridley Scott,Action,R,Michael Douglas,Craig Bolotin
Goldcrest Films International,Ireland,Don Bluth,Animation,G,Dom DeLuise,Don Bluth
Cannon Entertainment,USA,Albert Pyun,Action,R,Jean-Claude Van Damme,Albert Pyun
Universal Pictures,USA,Michael Ritchie,Comedy,PG,Chevy Chase,Gregory McDonald
Finnegan/Pinchuk Productions,USA,Todd Holland,Adventure,PG,Fred Savage,David Chisholm
Renaissance Films,UK,Kenneth Branagh,Action,PG-13,Kenneth Branagh,William Shakespeare
Fries Entertainment,USA,Jeff Kanew,Adventure,PG,Shelley Long,Ava Ostern Fries
Universal Pictures,USA,Harold Becker,Crime,R,Al Pacino,Richard Price
Movie Group The,USA,Robert Radler,Action,PG-13,Eric Roberts,Phillip Rhee
Renn Productions,France,Milos Forman,Drama,R,Colin Firth,Choderlos de Laclos
Avenue Pictures,USA,Gus Van Sant,Crime,R,Matt Dillon,James Fogle
New World Pictures,USA,Steve Miner,Action,R,Julian Sands,David Twohy
TMS Entertainment,Japan,Masami Hata,Family,G,Gabriel Damon,Chris Columbus
White Eagle,USA,John Flynn,Crime,R,Sylvester Stallone,Richard Smith
High Bar Productions,USA,Jim Wheat,Horror,R,Jillian McWhirter,Ken Wheat
Cinecorp SAC,USA,Jay Levey,Comedy,PG-13,'Weird Al' Yankovic,'Weird Al' Yankovic
Gladden Entertainment,USA,Steve Kloves,Drama,R,Jeff Bridges,Steve Kloves
Palace Pictures,UK,Zelda Barron,Comedy,PG,Phoebe Cates,Lanier Laney
Jack Rollins & Charles H. Joffe Productions,USA,Woody Allen,Comedy,PG-13,Martin Landau,Woody Allen
JVC Entertainment Networks,USA,Jim Jarmusch,Comedy,R,Masatoshi Nagase,Jim Jarmusch
Carolco Entertainment,USA,Sean S. Cunningham,Action,R,Greg Evigan,Lewis Abernathy
Alive Films,USA,Wes Craven,Comedy,R,Michael Murphy,Wes Craven
Touchstone Pictures,USA,Francis Veber,Action,PG-13,Nick Nolte,Francis Veber
TriStar Pictures,USA,Phillip Noyce,Action,R,Rutger Hauer,Ryôzô Kasahara
Lorimar Film Entertainment,USA,John Irvin,Action,R,Patrick Swayze,Michael Jenning
Touchstone Pictures,USA,Woody Allen,Comedy,PG,Woody Allen,Richard Price
Empire Pictures,USA,Stuart Gordon,Action,PG,Gary Graham,Stuart Gordon
Universal Pictures,USA,Howard Zieff,Comedy,PG-13,Michael Keaton,Jon Connolly
Lightyear Entertainment,USA,Jim Wynorski,Sci-Fi,PG-13,Dick Durock,Len Wein
Paramount Pictures,USA,Neil Jordan,Comedy,PG-13,Robert De Niro,David Mamet
TriStar Pictures,USA,Emile Ardolino,Comedy,PG,Cybill Shepherd,Perry Howze
Carolco Pictures,USA,Walter Hill,Crime,R,Mickey Rourke,John Godey
Gordon Company,USA,Rod Daniel,Action,PG-13,Jim Belushi,Steven Siegel
Malpaso Productions,USA,Buddy Van Horn,Action,PG-13,Clint Eastwood,John Eskow
New Line Cinema,USA,Thomas J. Wright,Action,PG-13,Hulk Hogan,Dennis Hackin
Sean S. Cunningham Films,USA,James Isaac,Horror,R,Lance Henriksen,Allyn Warner
Warner Bros.,USA,Peter Bonerz,Comedy,PG,Bubba Smith,Neal Israel
Amblin Entertainment,USA,Gary David Goldberg,Drama,PG,Jack Lemmon,William Wharton
Paramount Pictures,USA,Joel Schumacher,Comedy,PG-13,Ted Danson,Jean-Charles Tacchella
Allied Vision,USA,Philippe Mora,Biography,R,Christopher Walken,Whitley Strieber
Great American Films Limited Partnership,Canada,Bob Balaban,Comedy,R,Randy Quaid,Christopher Hawthorne
Aspen Film Society,USA,Christopher Guest,Comedy,PG-13,Kevin Bacon,Michael Varhol
Orion Pictures,USA,Andrew Davis,Action,R,Gene Hackman,John Bishop
Paramount Pictures,USA,Joe Pytka,Comedy,PG-13,Richard Dreyfuss,Jay Cronley
Warner Bros.,USA,Norman Jewison,Drama,R,Emily Lloyd,Bobbie Ann Mason
American Playhouse,USA,Norman René,Drama,R,Stephen Caffrey,Craig Lucas
Incorporated Television Company (ITC),USA,John Dahl,Action,R,Val Kilmer,John Dahl
Lorimar Film Entertainment,USA,Michael Herz,Action,R,Ron Fazio,Lloyd Kaufman
Larco Productions,USA,Larry Cohen,Comedy,PG-13,Bette Davis,Larry Cohen
Incorporated Television Company (ITC),UK,Jeff Burr,Horror,R,Terry O'Quinn,Carolyn Lefcourt
Action Features,USA,Hal Hartley,Comedy,R,Adrienne Shelly,Action Features
TriStar Pictures,USA,Richard Baskin,Drama,PG-13,Lorraine Bracco,Dean Pitchford
Columbia Pictures Corporation,USA,Luis Puenzo,Adventure,R,Jane Fonda,Carlos Fuentes
Cine Location Services,USA,John Milius,Action,PG-13,Nick Nolte,Pierre Schoendoerffer
AM/PM Entertainment,USA,Robert Ellis Miller,Adventure,PG,Brooke Shields,Noreen Stone
Columbia Pictures Corporation,USA,Jonathan Kaplan,Drama,PG-13,Glenn Close,Barbara Benedek
Columbia Pictures Corporation,USA,Michael Crichton,Crime,R,Burt Reynolds,Steve Ransohoff
American Playhouse Theatrical Films,USA,Howard Brookner,Comedy,PG,Josef Sommer,Howard Brookner
Silver Screen Partners III,USA,Jeff Blyth,Adventure,G,Keith Coogan,Alan Caillou
Samuel Goldwyn Company The,USA,Bill Forsyth,Adventure,R,Burt Reynolds,John Sayles
Columbia Pictures Corporation,USA,Joel Schumacher,Drama,R,Kiefer Sutherland,Peter Filardi
Warner Bros.,USA,Martin Scorsese,Crime,R,Robert De Niro,Nicholas Pileggi
Castle Rock Entertainment,USA,Rob Reiner,Crime,R,James Caan,Stephen King
Carolco Pictures,USA,Paul Verhoeven,Action,R,Arnold Schwarzenegger,Philip K. Dick
Touchstone Pictures,USA,Garry Marshall,Comedy,R,Richard Gere,J.F. Lawton
Hughes Entertainment,USA,Chris Columbus,Comedy,PG,Macaulay Culkin,John Hughes
Twentieth Century Fox Film Corporation,USA,Tim Burton,Drama,PG-13,Johnny Depp,Tim Burton
Paramount Pictures,USA,Francis Ford Coppola,Crime,R,Al Pacino,Mario Puzo
Tig Productions,USA,Kevin Costner,Adventure,PG-13,Kevin Costner,Michael Blake
Paramount Pictures,USA,John McTiernan,Action,PG,Sean Connery,Tom Clancy
Universal Pictures,USA,John Lafia,Horror,R,Alex Vincent,Don Mancini
Paramount Pictures,USA,Jerry Zucker,Drama,PG-13,Patrick Swayze,Bruce Joel Rubin
Universal Pictures,USA,Ron Underwood,Comedy,PG-13,Kevin Bacon,S.S. Wilson
Warner Bros.,USA,John Patrick Shanley,Comedy,PG,Tom Hanks,John Patrick Shanley
PolyGram Filmed Entertainment,USA,David Lynch,Comedy,R,Nicolas Cage,Barry Gifford
Carolco Pictures,USA,Adrian Lyne,Drama,R,Tim Robbins,Bruce Joel Rubin
888 Productions,USA,Steve Barron,Action,PG,Judith Hoag,Kevin Eastman
Hollywood Pictures,USA,Frank Marshall,Comedy,PG-13,Jeff Daniels,Don Jakoby
Twentieth Century Fox Film Corporation,USA,Renny Harlin,Action,R,Bruce Willis,Walter Wager
Touchstone Pictures,USA,Warren Beatty,Action,PG,Warren Beatty,Chester Gould
Universal Pictures,USA,Dennis Dugan,Comedy,PG,Michael Oliver,Scott Alexander
Don Simpson/Jerry Bruckheimer Films,USA,Tony Scott,Action,PG-13,Tom Cruise,Robert Towne
Universal Pictures,USA,John Waters,Comedy,PG-13,Johnny Depp,John Waters
Universal Pictures,USA,Robert Zemeckis,Adventure,PG,Michael J. Fox,Robert Zemeckis
United Artists,USA,John G. Avildsen,Drama,PG-13,Sylvester Stallone,Sylvester Stallone
Imagine Entertainment,USA,Ivan Reitman,Comedy,PG-13,Arnold Schwarzenegger,Murray Salem
Davis Entertainment,USA,Stephen Hopkins,Action,R,Danny Glover,Jim Thomas
Warner Bros.,USA,George Miller,Adventure,PG,Jonathan Brandis,Karin Howard
Orion Pictures,USA,Irvin Kershner,Action,R,Peter Weller,Edward Neumeier
Circle Films,USA,Joel Coen,Crime,R,Gabriel Byrne,Joel Coen
Twentieth Century Fox Film Corporation,USA,Renny Harlin,Action,R,Andrew Dice Clay,Daniel Waters
Renaissance Pictures,USA,Sam Raimi,Action,R,Liam Neeson,Sam Raimi
Warner Bros.,USA,Alan J. Pakula,Mystery,R,Harrison Ford,Scott Turow
Warner Bros.,USA,Joe Dante,Comedy,PG-13,Zach Galligan,Chris Columbus
Morgan Creek Productions,USA,Clive Barker,Action,R,Craig Sheffer,Clive Barker
Orion Pictures,USA,Richard Benjamin,Comedy,PG-13,Cher,Patty Dann
21st Century Film Corporation,USA,Tom Savini,Horror,R,Tony Todd,John A. Russo
Paramount Pictures,USA,John Harrison,Comedy,R,Debbie Harry,Michael McDowell
Imperial Entertainment Corporation,USA,Sheldon Lettich,Action,R,Jean-Claude Van Damme,S.N. Warren
Warner Bros.,USA,Bruce Malmuth,Action,R,Steven Seagal,Steven McKay
Paramount Pictures,USA,Ralph S. Singleton,Horror,R,David Andrews,Stephen King
Silver Screen Partners IV,USA,Hendel Butoy,Animation,G,Bob Newhart,Jim Cox
Morgan Creek Productions,USA,Geoff Murphy,Action,PG-13,Emilio Estevez,John Fusco
Hudlin Brothers The,USA,Reginald Hudlin,Comedy,R,Christopher Reid,Reginald Hudlin
Lightning Pictures,USA,Mark L. Lester,Action,R,Bradley Gregg,Mark L. Lester
Victor & Grais,USA,Dwight H. Little,Action,R,Steven Seagal,Michael Grais
Carolco Pictures,USA,Roger Spottiswoode,Action,R,Mel Gibson,Christopher Robbins
Warner Bros.,USA,Clint Eastwood,Action,R,Clint Eastwood,Boaz Yakin
Pathé Entertainment,Australia,Simon Wincer,Action,PG-13,Tom Selleck,John Hill
Morgan Creek Productions,USA,John Schlesinger,Thriller,R,Melanie Griffith,Daniel Pyne
Warner Bros.,USA,Brian De Palma,Comedy,R,Tom Hanks,Michael Cristofer
Ironbark Films,USA,John Cornell,Comedy,PG,Paul Hogan,Paul Hogan
Warner Bros.,Japan,Akira Kurosawa,Drama,PG,Akira Terao,Akira Kurosawa
Palace Pictures,UK,Richard Stanley,Sci-Fi,R,Dylan McDermott,Steve MacManus
Enigma Productions,UK,Michael Caton-Jones,Action,PG-13,Matthew Modine,Monte Merrick
Vision PDG,USA,Craig R. Baxley,Action,R,Dolph Lundgren,Jonathan Tydor
Universal Pictures,USA,John Badham,Action,PG-13,Mel Gibson,Louis Venosta
Dino De Laurentiis Company,USA,Michael Cimino,Action,R,Mickey Rourke,Joseph Hayes
Paramount Pictures,USA,Walter Hill,Action,R,Eddie Murphy,Roger Spottiswoode
Columbia Pictures Corporation,USA,Mike Nichols,Comedy,R,Meryl Streep,Carrie Fisher
Devoted Productions,USA,Howard Franklin,Comedy,R,Bill Murray,Jay Cronley
88 Productions,USA,Jack Nicholson,Crime,R,Jack Nicholson,Robert Towne
Cannon Films,Canada,Deran Sarafian,Action,R,Jean-Claude Van Damme,David S. Goyer
Levins-Henenlotter,USA,Frank Henenlotter,Comedy,R,James Lorinz,Robert Martin
Laurence Mark Productions,USA,James Orr,Comedy,PG-13,Jim Belushi,James Orr
Universal Pictures,USA,Spike Lee,Drama,R,Denzel Washington,Spike Lee
Metro-Goldwyn-Mayer (MGM),USA,Martin Ritt,Drama,PG-13,Jane Fonda,Pat Barker
Nova International Films,USA,David Green,Action,PG-13,Nicolas Cage,Step Tyner
Epic Productions,USA,Curtis Hanson,Drama,R,Rob Lowe,David Koepp
Recorded Picture Company (RPC),UK,Bernardo Bertolucci,Adventure,R,Debra Winger,Paul Bowles
Mirage Enterprises,USA,Sydney Pollack,Drama,R,Robert Redford,Judith Rascoe
ADC Films,Italy,Dario Argento,Horror,R,Adrienne Barbeau,Dario Argento
Orion Pictures,USA,Woody Allen,Comedy,PG-13,Mia Farrow,Woody Allen
Malpaso Productions,USA,Clint Eastwood,Adventure,PG,Clint Eastwood,Peter Viertel
Westerly Films,USA,Whit Stillman,Comedy,PG-13,Carolyn Farina,Whit Stillman
Channel Four Films,UK,Hal Hartley,Comedy,R,Adrienne Shelly,Hal Hartley
Concorde Pictures,USA,Adam Simon,Horror,R,Bill Pullman,Charles Beaumont
Interscope Communications,USA,Robert Resnikoff,Crime,R,Lou Diamond Phillips,Robert Resnikoff
Silver Screen Partners IV,USA,Patrick Read Johnson,Adventure,PG,Douglas Barr,Patrick Read Johnson
Concorde Pictures,USA,Sally Mattison,Comedy,R,Keely Christian,Catherine Cyran
TriStar Pictures,USA,Bob Clark,Action,R,Gene Hackman,Richard Christian Matheson
Vision PDG,USA,Tibor Takács,Fantasy,R,Louis Tripp,Michael Nankin
The Mount Company,USA,Roger Corman,Drama,R,John Hurt,Brian Aldiss
Cinemarque Entertainment,USA,Michael Lehmann,Comedy,R,Ed Begley Jr.,Michael Lehmann
Park-Schilling Productions Inc.,USA,Michael Rissi,Fantasy,R,Joe Estevez,Vivian Schilling
Twentieth Century Fox Film Corporation,USA,Richard Benjamin,Action,R,Anthony Edwards,Nat Mauldin
Haruki Kadokawa Films,Japan,Haruki Kadokawa,Action,PG-13,Takaaki Enoki,Haruki Kadokawa
Strong Heart/Demme Production,USA,Jonathan Demme,Crime,R,Jodie Foster,Thomas Harris
Carolco Pictures,USA,James Cameron,Action,R,Arnold Schwarzenegger,James Cameron
Walt Disney Pictures,USA,Gary Trousdale,Animation,G,Paige O'Hara,Linda Woolverton
Columbia Pictures Corporation,USA,John Singleton,Crime,R,Cuba Gooding Jr.,John Singleton
Metro-Goldwyn-Mayer (MGM),USA,Barry Sonnenfeld,Comedy,PG-13,Anjelica Huston,Charles Addams
Universal Pictures,USA,Jon Avnet,Drama,PG-13,Kathy Bates,Fannie Flagg
Amblin Entertainment,USA,Steven Spielberg,Adventure,PG,Dustin Hoffman,J.M. Barrie
Largo Entertainment,Japan,Kathryn Bigelow,Action,R,Patrick Swayze,Rick King
Pathé Entertainment,USA,Ridley Scott,Adventure,R,Susan Sarandon,Callie Khouri
Amblin Entertainment,USA,Martin Scorsese,Crime,R,Robert De Niro,John D. MacDonald
Columbia Pictures Corporation,USA,Howard Zieff,Comedy,PG-13,Anna Chlumsky,Laurice Elehwany
Warner Bros.,USA,Kevin Reynolds,Action,PG-13,Kevin Costner,Pen Densham
Universal Pictures,UK,Jack Bender,Action,R,Justin Whalin,Don Mancini
Columbia Pictures Corporation,USA,William A. Graham,Adventure,PG-13,Brian Krause,Henry De Vere Stacpoole
Paramount Pictures,USA,Nicholas Meyer,Action,PG,William Shatner,Gene Roddenberry
Warner Bros.,France,Oliver Stone,Drama,R,Kevin Costner,Oliver Stone
Circle Films,USA,Joel Coen,Comedy,R,John Turturro,Joel Coen
Walt Disney Pictures,USA,Joe Johnston,Action,PG,Billy Campbell,Dave Stevens
Recorded Picture Company (RPC),Canada,David Cronenberg,Drama,R,Peter Weller,William S. Burroughs
Twentieth Century Fox Film Corporation,USA,Jim Abrahams,Action,PG-13,Charlie Sheen,Jim Abrahams
Applied Action,USA,Dan Aykroyd,Comedy,PG-13,Chevy Chase,Peter Aykroyd
Universal Pictures,USA,Brian Levant,Comedy,PG-13,John Ritter,Scott Alexander
Touchstone Pictures,USA,Frank Oz,Comedy,PG,Bill Murray,Alvin Sargent
New Line Cinema,USA,Gus Van Sant,Drama,R,River Phoenix,Gus Van Sant
Castle Rock Entertainment,USA,Ron Underwood,Comedy,PG-13,Billy Crystal,Lowell Ganz
Bill Graham Films,USA,Oliver Stone,Biography,R,Val Kilmer,Randall Jahnson
TriStar Pictures,USA,Terry Gilliam,Comedy,R,Jeff Bridges,Richard LaGravenese
Geffen Pictures,USA,Tony Scott,Action,R,Bruce Willis,Shane Black
Imagine Films Entertainment,USA,Ron Howard,Action,R,Kurt Russell,Gregory Widen
Twentieth Century Fox Film Corporation,USA,Joseph Ruben,Drama,R,Julia Roberts,Nancy Price
Universal Pictures,USA,Wes Craven,Comedy,R,Brandon Quintin Adams,Wes Craven
TriStar Pictures,USA,Daniel Petrie Jr.,Action,R,Sean Astin,William P. Kennedy
Warner Bros.,USA,Mario Van Peebles,Action,R,Wesley Snipes,Thomas Lee Wright
Golden Harvest Company,USA,Michael Pressman,Action,PG,Paige Turco,Kevin Eastman
New Line Cinema,USA,Rachel Talalay,Comedy,R,Robert Englund,Wes Craven
TriStar Pictures,USA,Michael Lehmann,Action,R,Bruce Willis,Bruce Willis
Interscope Communications,USA,Peter Hewitt,Adventure,PG,Keanu Reeves,Chris Matheson
PolyGram Filmed Entertainment,USA,Ate de Jong,Comedy,PG-13,Phoebe Cates,Elizabeth Livingston
Stone Group Pictures,USA,Sheldon Lettich,Action,R,Jean-Claude Van Damme,Sheldon Lettich
Victor Company of Japan (JVC),France,Jim Jarmusch,Comedy,R,Winona Ryder,Jim Jarmusch
Paramount Pictures,USA,Stan Dragoti,Comedy,PG-13,Scott Bakula,Rick Natkin
Paramount Pictures,USA,Garry Marshall,Comedy,R,Al Pacino,Terrence McNally
Joseph S. Vecchio Entertainment,USA,John Landis,Comedy,PG,Sylvester Stallone,Claude Magnier
TriStar Pictures,USA,Barry Levinson,Biography,R,Warren Beatty,James Toback
Columbia Pictures Corporation,USA,Barbra Streisand,Drama,R,Barbra Streisand,Pat Conroy
Paramount Pictures,USA,David Zucker,Comedy,PG-13,Leslie Nielsen,Jim Abrahams
Arnold Kopelson Productions,USA,John Flynn,Action,R,Steven Seagal,R. Lance Hill
Universal Pictures,USA,Spike Lee,Drama,R,Wesley Snipes,Spike Lee
Alive Films,USA,David Kellogg,Comedy,PG,Vanilla Ice,David Stenn
Paramount Pictures,USA,Mike Nichols,Drama,PG-13,Harrison Ford,J.J. Abrams
Little Tokyo Productions,USA,Mark L. Lester,Action,R,Dolph Lundgren,Stephen Glantz
Metro-Goldwyn-Mayer (MGM),USA,Lili Fini Zanuck,Action,R,Jason Patric,Kim Wozencraft
Paramount Pictures,USA,Kenneth Branagh,Crime,R,Kenneth Branagh,Scott Frank
Detour Filmproduction,USA,Richard Linklater,Comedy,R,Richard Linklater,Richard Linklater
Davis-Panzer Productions,UK,Russell Mulcahy,Action,R,Christopher Lambert,Gregory Widen
Hughes Entertainment,USA,John Hughes,Comedy,PG,Jim Belushi,John Hughes
Goldcrest Films International,Ireland,Don Bluth,Animation,G,Glen Campbell,Don Bluth
Krisjair,USA,Simon Wincer,Action,R,Mickey Rourke,Don Michael Paul
Walt Disney Pictures,USA,Randal Kleiser,Adventure,PG,Ethan Hawke,Jack London
Universal Pictures,USA,Michael Karbelnikoff,Crime,R,Christian Slater,Michael Mahern
Stone Group Pictures,USA,Craig R. Baxley,Action,R,Brian Bosworth,Walter Doniger
TriStar Pictures,USA,Maurice Phillips,Comedy,R,Richard Pryor,Ziggy Steinberg
Orion Pictures,USA,Jodie Foster,Drama,PG,Jodie Foster,Scott Frank
Argos Films,Germany,Wim Wenders,Action,R,William Hurt,Peter Carey
IRS Media,USA,Bobcat Goldthwait,Comedy,R,Bobcat Goldthwait,Bobcat Goldthwait
Columbia Pictures Corporation,USA,Alan Rudolph,Mystery,R,Demi Moore,William Reilly
Vista Street Entertainment,USA,Eric Red,Horror,R,Jeff Fahey,Pierre Boileau
Capella International,USA,Wolfgang Petersen,Crime,R,Tom Berenger,Richard Neely
Brooksfilms,USA,Mel Brooks,Comedy,PG-13,Mel Brooks,Mel Brooks
Metro-Goldwyn-Mayer (MGM),USA,Tom Mankiewicz,Comedy,PG,John Candy,Lawrence J. Cohen
Columbia Pictures Corporation,USA,Sean Penn,Drama,R,David Morse,Sean Penn
Baltimore Pictures,France,Steven Soderbergh,Drama,PG-13,Jeremy Irons,Lem Dobbs
Twentieth Century Fox Film Corporation,USA,Peter Faiman,Comedy,PG-13,Ed O'Neill,John Hughes
Touchstone Pictures,USA,Robert Benton,Crime,R,Dustin Hoffman,E.L. Doctorow
Cinetel Films,USA,Marc Rocco,Crime,R,Dermot Mulroney,Michael Hitchcock
Palace Pictures,UK,Bill Duke,Comedy,R,Forest Whitaker,Chester Himes
Carolco Pictures,USA,Martha Coolidge,Drama,R,Laura Dern,Calder Willingham
Gladden Entertainment,USA,Stewart Raffill,Comedy,PG,Kristy Swanson,Edward Rugoff
Paramount Pictures,USA,Mark DiSalle,Action,R,Jeff Speakman,David C. Wilson
Pathé Entertainment,USA,Nicholas Meyer,Action,PG-13,Gene Hackman,Nicholas Meyer
Paramount Pictures,USA,John Milius,Action,PG-13,Danny Glover,Stephen Coonts
All Girl Productions,USA,Mark Rydell,Comedy,R,Bette Midler,Neal Jimenez
Orion Pictures,USA,Woody Allen,Comedy,PG-13,Woody Allen,Woody Allen
Empire Pictures (II),USA,Stuart Gordon,Horror,R,Lance Henriksen,Edgar Allan Poe
Hudlin Brothers The,USA,George Jackson,Comedy,R,Christopher Reid,Reginald Hudlin
The Saul Zaentz Company,USA,Hector Babenco,Drama,R,Tom Berenger,Peter Matthiessen
Hollywood Pictures,USA,Jerry Rees,Comedy,R,Kim Basinger,Neil Simon
Sean Daniel Company,USA,Nadia Tass,Comedy,PG,Martin Short,Francis Veber
Largo Entertainment,USA,Rod Daniel,Comedy,R,Joe Pesci,Sam Simon
Orion Pictures,USA,Richard Franklin,Action,PG-13,Bryan Brown,Robert T. Megginson
Films A2,France,Leos Carax,Drama,R,Juliette Binoche,Leos Carax
Bronze Eye Productions,USA,Todd Haynes,Drama,R,Edith Meeks,Jean Genet
Hollywood Pictures,USA,Geoff Burrowes,Action,R,Patrick Dempsey,Dennis Shryack
Hollywood Pictures,USA,Heywood Gould,Action,R,Michael Keaton,Heywood Gould
